Name;Country name EN;Coordinates
Morales del Vino;Spain;41.44736, -5.7307
Morales de Campos;Spain;41.86068, -5.17252
Moraleja de Sayago;Spain;41.16916, -6.00369
Moraleja de Matacabras;Spain;41.10732, -4.95717
Moraleja del Vino;Spain;41.46385, -5.65631
Moraleja de las Panaderas;Spain;41.27636, -4.82521
Moraleja de Enmedio;Spain;40.26125, -3.85963
Moraleja;Spain;40.06682, -6.65983
Moral de Sayago;Spain;41.47019, -6.1006
Moral de la Reina;Spain;41.98611, -5.07208
Moradillo de Roa;Spain;41.55164, -3.79118
Mora de Rubielos;Spain;40.2502, -0.75249
Monzón de Campos;Spain;42.11604, -4.49283
Monzón;Spain;41.91084, 0.19406
Mont-roig del Camp;Spain;41.08675, 0.95925
Mont-ral;Spain;41.28333, 1.1
Montornès del Vallès;Spain;41.54206, 2.26748
Montorio;Spain;42.58469, -3.77724
Montón;Spain;41.20667, -1.5155
Montmeló;Spain;41.55002, 2.2419
Montferri;Spain;41.26545, 1.36517
Montesquiu;Spain;42.11667, 2.21667
Montesclaros;Spain;40.10646, -4.93849
Monterrubio de la Sierra;Spain;40.75592, -5.69329
Monterrubio de Armuña;Spain;41.02651, -5.64389
Monterrubio;Spain;40.84914, -4.35001
Monterroso;Spain;42.7925, -7.83425
Monterde de Albarracín;Spain;40.49708, -1.49216
Monterde;Spain;41.17434, -1.73505
Montenegro de Cameros;Spain;42.08924, -2.75406
Montemayor de Pililla;Spain;41.50874, -4.45745
Montemayor del Río;Spain;40.34836, -5.89427
Montejo de Tiermes;Spain;41.36838, -3.20016
Montejo de la Vega de la Serrezuela;Spain;41.55032, -3.65406
Montejo de la Sierra;Spain;41.05955, -3.52993
Montejo de Arévalo;Spain;41.14027, -4.66414
Montejo;Spain;40.63246, -5.62287
Montehermoso;Spain;40.08796, -6.34984
Montederramo;Spain;42.27554, -7.50138
Monteagudo del Castillo;Spain;40.45656, -0.81781
Monteagudo de las Vicarías;Spain;41.36485, -2.1696
Monteagudo;Spain;41.96667, -1.68333
Montblanc;Spain;41.37636, 1.16163
Montarrón;Spain;40.90675, -3.11495
Muntanyola;Spain;41.88333, 2.18333
Montanejos;Spain;40.06667, -0.51667
Montán;Spain;40.03333, -0.55
Montamarta;Spain;41.64724, -5.80402
Montalbán;Spain;40.83278, -0.80178
Monsalupe;Spain;40.76953, -4.78131
Monsagro;Spain;40.50343, -6.2711
Monroyo;Spain;40.78775, -0.0355
Monreal del Campo;Spain;40.788, -1.35541
Monreal de Ariza;Spain;41.29165, -2.10493
Monreal;Spain;42.70421, -1.50785
Monleras;Spain;41.18704, -6.22622
Monleón;Spain;40.58192, -5.84312
Monistrol de Montserrat;Spain;41.61667, 1.85
Montgat;Spain;41.46859, 2.28001
Monforte de Moyuela;Spain;41.05512, -1.01411
Monforte de Lemos;Spain;42.52165, -7.51422
Monforte de la Sierra;Spain;40.48264, -6.05671
Monfero;Spain;43.33333, -8.01667
Monfarracinos;Spain;41.55468, -5.70795
Moneva;Spain;41.12817, -0.83591
Monegrillo;Spain;41.63856, -0.4157
Arrasate / Mondragón;Spain;43.06441, -2.48977
Mondoñedo;Spain;43.42682, -7.35833
Mondoñedo;Spain;43.4, -7.4
Mondéjar;Spain;40.32095, -3.10686
Mondariz-Balneario;Spain;42.22686, -8.46728
Mondariz;Spain;42.2311, -8.45839
Moncalvillo;Spain;41.95413, -3.19886
Montcada i Reixac;Spain;41.48333, 2.18333
Monasterio de Vega;Spain;42.23015, -5.18095
Monasterio de Rodilla;Spain;42.45775, -3.46965
Monasterio de la Sierra;Spain;42.0518, -3.19314
Monasterio;Spain;40.98547, -3.09711
Mombuey;Spain;42.02283, -6.33027
Momblona;Spain;41.4442, -2.3466
Mombeltrán;Spain;40.25987, -5.01749
Mollet de Peralada;Spain;42.35959, 3.00034
Mollet del Vallès;Spain;41.54026, 2.21306
Mollerussa;Spain;41.63333, 0.9
Molledo;Spain;43.14974, -4.04239
Molins de Rei;Spain;41.41667, 2.01667
Molinos de Duero;Spain;41.88603, -2.78682
Molinos;Spain;40.821, -0.45017
Molinillo;Spain;40.46898, -5.94493
Molinaseca;Spain;42.53829, -6.51997
Molina de Aragón;Spain;40.84358, -1.88762
Molezuelas de la Carballeda;Spain;42.08166, -6.18723
Molacillos;Spain;41.58269, -5.66046
Mojados;Spain;41.43237, -4.6649
Mohernando;Spain;40.80129, -3.17234
Mogarraz;Spain;40.49264, -6.05327
Moeche;Spain;43.55, -8.01667
Modúbar de la Emparedada;Spain;42.26118, -3.65965
Mochales;Spain;41.09647, -2.0156
Moaña;Spain;42.27807, -8.73921
Mironcillo;Spain;40.55435, -4.82449
Miravet;Spain;41.0393, 0.59665
Miraveche;Spain;42.67396, -3.19947
Miranda del Castañar;Spain;40.48448, -5.99581
Miranda de Ebro;Spain;42.6865, -2.94695
Miranda de Azán;Spain;40.88752, -5.68182
Miranda de Arga;Spain;42.48337, -1.82759
Mirambel;Spain;40.58733, -0.34266
Miralrío;Spain;40.88901, -2.9434
Miralcamp;Spain;41.60516, 0.87987
Mirafuentes;Spain;42.62297, -2.27966
Miraflores de la Sierra;Spain;40.8155, -3.76213
Mirabueno;Spain;40.94479, -2.72438
Miño de San Esteban;Spain;41.53584, -3.34579
Miño;Spain;43.35, -8.2
Mingorría;Spain;40.75192, -4.66583
Milmarcos;Spain;41.08622, -1.87652
Milles de la Polvorosa;Spain;41.92339, -5.73309
Millana;Spain;40.50717, -2.57116
Milagros;Spain;41.575, -3.69907
Milagro;Spain;42.2416, -1.76588
Mijares;Spain;40.29655, -4.83651
Migueláñez;Spain;41.12155, -4.3641
Mieza;Spain;41.16424, -6.69137
Mieres;Spain;43.25, -5.76667
Mieres;Spain;42.12247, 2.6385
Miengo;Spain;43.42861, -3.99866
Miedes de Atienza;Spain;41.26672, -2.96375
Micieces de Ojeda;Spain;42.69078, -4.46166
Micereces de Tera;Spain;41.98886, -5.87133
Mianos;Spain;42.58544, -0.95478
Mezquita de Jarque;Spain;40.721, -0.867
Mezalocha;Spain;41.42581, -1.08276
Metauten;Spain;42.67714, -2.13015
Mesones de Isuela;Spain;41.55119, -1.53858
Mesia;Spain;43.1, -8.26667
Mesegar de Corneja;Spain;40.50209, -5.30131
Mequinensa / Mequinenza;Spain;41.37211, 0.30169
Méntrida;Spain;40.23899, -4.19337
Mengamuñoz;Spain;40.50006, -4.99983
Meneses de Campos;Spain;41.94142, -4.91927
Mendigorría;Spain;42.62822, -1.8345
Mendavia;Spain;42.44335, -2.20087
Mendaro;Spain;43.25326, -2.38568
Membrillera;Spain;40.94807, -2.97969
Membribe de la Sierra;Spain;40.69123, -5.80568
Membibre de la Hoz;Spain;41.44958, -4.09571
Melque de Cercos;Spain;41.05166, -4.46944
Melón;Spain;42.26016, -8.214
Melide;Spain;42.91382, -8.01496
Mélida;Spain;42.35869, -1.54888
Melgar de Yuso;Spain;42.25381, -4.25394
Melgar de Tera;Spain;41.96618, -6.0139
Melgar de Fernamental;Spain;42.40445, -4.24484
Melgar de Arriba;Spain;42.26806, -5.09712
Melgar de Abajo;Spain;42.24344, -5.14216
Mejorada del Campo;Spain;40.39283, -3.48194
Mejorada;Spain;40.00991, -4.88506
Meis;Spain;42.5, -8.75
Meira;Spain;43.21337, -7.29372
Megina;Spain;40.63911, -1.87041
Megeces;Spain;41.40828, -4.56166
Medrano;Spain;42.38361, -2.55394
Medranda;Spain;40.98333, -2.93719
Mediona;Spain;41.47798, 1.61222
Medinilla;Spain;40.43967, -5.61772
Medina de Ríoseco;Spain;41.88327, -5.04405
Medina de Pomar;Spain;42.92938, -3.48804
Medina del Campo;Spain;41.31239, -4.91413
Medinaceli;Spain;41.17224, -2.43476
Mediana de Voltoya;Spain;40.70104, -4.56341
Meco;Spain;40.55274, -3.32894
Mecerreyes;Spain;42.09536, -3.57393
Meaño;Spain;42.44661, -8.78122
Mazuela;Spain;42.20767, -3.9192
Mazuecos de Valdeginate;Spain;42.16814, -4.84059
Mazuecos;Spain;40.2602, -3.00755
Mazariegos;Spain;42.02691, -4.71542
Mazaricos;Spain;42.94033, -8.97187
Mazarete;Spain;41.00086, -2.15921
Mazaleón;Spain;41.05056, 0.1029
Mayorga;Spain;42.16687, -5.26304
Maials;Spain;41.36667, 0.5
Mayalde;Spain;41.2508, -5.79767
Matute;Spain;42.29888, -2.79564
Matillas;Spain;40.94415, -2.8359
Matilla la Seca;Spain;41.57935, -5.5003
Matilla de los Caños del Río;Spain;40.82539, -5.94276
Matilla de los Caños;Spain;41.54818, -4.96761
Matilla de Arzón;Spain;42.10499, -5.64156
Matarrubia;Spain;40.86463, -3.28944
Mataró;Spain;41.54211, 2.4445
Matapozuelos;Spain;41.41423, -4.79122
Mataporquera;Spain;42.87486, -4.16276
Matamala de Almazán;Spain;41.50563, -2.64122
Matallana de Torío;Spain;42.8656, -5.52034
Matalebreras;Spain;41.84116, -2.04644
Matadepera;Spain;41.59886, 2.02648
Matadeón de los Oteros;Spain;42.33776, -5.36887
Mata de Cuéllar;Spain;41.39655, -4.47167
Matabuena;Spain;41.0959, -3.75827
Masueco;Spain;41.20352, -6.58938
Maçanet de la Selva;Spain;41.78333, 2.73333
Maçanet de Cabrenys;Spain;42.38597, 2.74806
Massanes;Spain;41.76536, 2.65324
el Masroig;Spain;41.13333, 0.73333
Masquefa;Spain;41.50353, 1.81136
El Masnou;Spain;41.47978, 2.3188
Maside;Spain;42.41031, -8.02582
Masegoso de Tajuña;Spain;40.82552, -2.69532
Masegosa;Spain;40.54689, -2.02588
Masdenverge;Spain;40.716, 0.53009
Mas de las Matas;Spain;40.83408, -0.24292
Mas de Barberans;Spain;40.73333, 0.36667
Masarac;Spain;42.3509, 2.97296
Marzales;Spain;41.58644, -5.13455
Marugán;Spain;40.89943, -4.38383
Martorell;Spain;41.47402, 1.93062
Martín Muñoz de las Posadas;Spain;40.99546, -4.59672
Martín Muñoz de la Dehesa;Spain;41.06652, -4.68676
Martín Miguel;Spain;40.9522, -4.27166
Martínez;Spain;40.63046, -5.34801
Martín de Yeltes;Spain;40.77594, -6.29162
Martín del Río;Spain;40.84459, -0.89549
Martinamor;Spain;40.80676, -5.59913
Martiherrero;Spain;40.67392, -4.78156
Martiago;Spain;40.4542, -6.4901
Marracos;Spain;42.08826, -0.77587
Markina-Xemein;Spain;43.26667, -2.5
Marín;Spain;42.39145, -8.70136
Mariana;Spain;40.16717, -2.14601
María de Huerva;Spain;41.5388, -0.99615
Margalef;Spain;41.28496, 0.75331
Marcilla de Campos;Spain;42.3177, -4.3967
Marcilla;Spain;42.32794, -1.73714
Marchamalo;Spain;40.66677, -3.19914
Marchagaz;Spain;40.26769, -6.27485
Marazuela;Spain;40.97912, -4.36506
Marazoleja;Spain;40.96086, -4.33882
Marañón;Spain;42.62941, -2.43931
Meranges;Spain;42.44518, 1.78777
Maranchón;Spain;41.04754, -2.20482
Maraña;Spain;43.04991, -5.17726
Mara;Spain;41.2895, -1.51842
Maqueda;Spain;40.06614, -4.37066
Manzanillo;Spain;41.58617, -4.18826
Manzanera;Spain;40.05, -0.83333
Manzaneda;Spain;42.30962, -7.23209
Manzanares el Real;Spain;40.72627, -3.86265
Manzanares de Rioja;Spain;42.3961, -2.8959
Manzanal de los Infantes;Spain;42.05428, -6.38288
Manzanal del Barco;Spain;41.63501, -5.94671
Manzanal de Arriba;Spain;41.99217, -6.44012
Mantinos;Spain;42.75259, -4.84213
Mantiel;Spain;40.61892, -2.66324
Mansilla Mayor;Spain;42.50943, -5.44271
Mansilla de las Mulas;Spain;42.49886, -5.41738
Manresa;Spain;41.72815, 1.82399
Manquillos;Spain;42.20518, -4.56841
Mañón;Spain;43.65, -7.73333
Manlleu;Spain;42.00228, 2.28476
Manjarrés;Spain;42.39152, -2.67512
Manjabálago;Spain;40.66441, -5.07719
Manganeses de la Polvorosa;Spain;42.03563, -5.74694
Manganeses de la Lampreana;Spain;41.75085, -5.71048
Mañeru;Spain;42.67001, -1.86297
Mandayona;Spain;40.9561, -2.75021
Manciles;Spain;42.45728, -3.94461
Manchones;Spain;41.15, -1.46667
Mancera de Arriba;Spain;40.79139, -5.14772
Mancera de Abajo;Spain;40.83974, -5.19933
Mañaria;Spain;43.13819, -2.66104
Mamolar;Spain;41.92762, -3.36228
Mambrillas de Lara;Spain;42.09446, -3.46195
Mambrilla de Castrejón;Spain;41.66634, -3.98448
Mamblas;Spain;41.01925, -5.00873
Malva;Spain;41.65467, -5.48657
Maluenda;Spain;41.28772, -1.61603
Malpica;Spain;43.3228, -8.81052
Malpartida de Corneja;Spain;40.52208, -5.35026
Malpartida;Spain;40.76269, -5.23149
Malón;Spain;41.95235, -1.67199
Mallén;Spain;41.90064, -1.41994
Malgrat de Mar;Spain;41.64662, 2.74135
Maleján;Spain;41.82762, -1.54906
Malanquilla;Spain;41.56856, -1.87481
Malaguilla;Spain;40.81956, -3.2545
Málaga del Fresno;Spain;40.7874, -3.24465
Maján;Spain;41.46888, -2.30268
Majaelrayo;Spain;41.1126, -3.30257
Majadahonda;Spain;40.47353, -3.87182
Maire de Castroponce;Spain;42.11283, -5.78475
Mainar;Spain;41.19275, -1.30292
Maicas;Spain;40.96708, -0.89041
Mahide;Spain;41.86917, -6.37784
Mahamud;Spain;42.11981, -3.9406
Magaz de Cepeda;Spain;42.53967, -6.0717
Magaña;Spain;41.90089, -2.16269
Magallón;Spain;41.83248, -1.45979
Maello;Spain;40.80929, -4.51186
Maella;Spain;41.12251, 0.13926
Madroñal;Spain;40.46407, -6.06271
Madrigalejo del Monte;Spain;42.12442, -3.72509
Madrigal del Monte;Spain;42.14464, -3.67571
Madrigal de la Vera;Spain;40.1476, -5.36818
Madrigal de las Altas Torres;Spain;41.08968, -4.99863
Madridanos;Spain;41.47967, -5.60459
Madrid;Spain;40.4165, -3.70256
Madremanya;Spain;41.98333, 2.96667
Maderuelo;Spain;41.48644, -3.52218
Macotera;Spain;40.83105, -5.28526
Machacón;Spain;40.92623, -5.5243
Maceda;Spain;42.26972, -7.65052
Luzón;Spain;41.02691, -2.27691
Luzmela;Spain;43.29685, -4.20884
Luzaga;Spain;40.97337, -2.44497
Luyego;Spain;42.36667, -6.23333
Lupiana;Spain;40.60846, -3.05118
Luna;Spain;42.1676, -0.93292
Lumpiaque;Spain;41.62953, -1.30156
Lumbreras;Spain;42.10477, -2.62189
Lumbrales;Spain;40.93501, -6.71948
Lumbier;Spain;42.65303, -1.30669
Lugones;Spain;43.40272, -5.81215
Lugo;Spain;43.00992, -7.55602
Luesma;Spain;41.16583, -1.14575
Luesia;Spain;42.36974, -1.02421
Luelmo;Spain;41.4403, -6.13338
Ludiente;Spain;40.08333, -0.36667
Luceni;Spain;41.82857, -1.23889
Lucena del Cid;Spain;40.13333, -0.28333
Lucena de Jalón;Spain;41.55301, -1.31305
Lubián;Spain;42.03569, -6.90541
Luanco;Spain;43.61517, -5.79344
Lozoya;Spain;40.94949, -3.79086
Lobios;Spain;41.87493, -8.08783
Lousame;Spain;42.76477, -8.84926
Los Santos de la Humosa;Spain;40.49968, -3.25332
Los Molinos;Spain;40.71578, -4.07402
Loscos;Spain;41.08108, -1.04433
Los Corrales de Buelna;Spain;43.26358, -4.07262
Loscorrales;Spain;42.25451, -0.64296
Losar de la Vera;Spain;40.12158, -5.60454
Los Arcos;Spain;42.57076, -2.19275
Losacio;Spain;41.71092, -6.04059
Losacino;Spain;41.68084, -6.07986
Loranca de Tajuña;Spain;40.44368, -3.11082
Loporzano;Spain;42.16137, -0.32337
Longás;Spain;42.48092, -0.9342
Longares;Spain;41.40308, -1.16876
Lominchar;Spain;40.09061, -3.96713
Lomas;Spain;42.27362, -4.55095
Logroño;Spain;42.46667, -2.45
Loeches;Spain;40.38343, -3.4146
Lodosa;Spain;42.42269, -2.07741
Lobios;Spain;42.40746, -7.53164
Lobera de Onsella;Spain;42.47848, -1.02208
Loarre;Spain;42.31432, -0.62588
Lloret de Mar;Spain;41.69993, 2.84565
Laudio / Llodio;Spain;43.14322, -2.96204
Llívia;Spain;42.46462, 1.9807
Lliçà de Vall;Spain;41.59054, 2.24121
Lliçà d'Amunt;Spain;41.61667, 2.23333
Llinars del Vallès;Spain;41.63333, 2.4
Llimiana;Spain;42.07476, 0.91621
Lles de Cerdanya;Spain;42.39025, 1.68692
Llers;Spain;42.29571, 2.91183
Lledó;Spain;40.95498, 0.27749
Llançà;Spain;42.36241, 3.15213
Llano de Olmedo;Spain;41.26727, -4.61386
Llano de Bureba;Spain;42.62435, -3.4589
Llanes;Spain;43.41982, -4.75485
Llanera;Spain;43.46189, -5.9311
Llanera;Spain;43.43333, -5.88333
Llambilles;Spain;41.92106, 2.85078
Llamas de la Ribera;Spain;42.63504, -5.82524
Llagostera;Spain;41.82688, 2.89365
Lladó;Spain;42.24769, 2.81373
Lizoáin;Spain;42.79868, -1.46753
Lizartza;Spain;43.10236, -2.03489
Lituénigo;Spain;41.83533, -1.76196
Litago;Spain;41.81407, -1.75276
Linyola;Spain;41.7, 0.91667
Linares de Riofrío;Spain;40.58338, -5.92091
Linares de Mora;Spain;40.32159, -0.57468
Limpias;Spain;43.36402, -3.41778
Liédena;Spain;42.61943, -1.27579
Lidón;Spain;40.71725, -1.1125
Liceras;Spain;41.37939, -3.24371
Libros;Spain;40.16311, -1.23361
Lezo;Spain;43.32142, -1.89739
Lezáun;Spain;42.77739, -1.99385
Lezama;Spain;43.02799, -2.97257
Leza de Río Leza;Spain;42.32952, -2.40606
Leza;Spain;42.56552, -2.63324
Letux;Spain;41.25512, -0.80269
Lesaka;Spain;43.25, -1.7
Les;Spain;42.81076, 0.7105
Lerma;Spain;42.02609, -3.75978
Lerín;Spain;42.48318, -1.97184
Lleida;Spain;41.61674, 0.62218
Lerga;Spain;42.56781, -1.5011
Lekeitio;Spain;43.36417, -2.50492
León;Spain;42.60003, -5.57032
Leioa;Spain;43.32686, -2.98884
Leitza;Spain;43.08333, -1.91667
Leiva;Spain;42.50281, -3.04701
Legorreta;Spain;43.08464, -2.15017
Legazpi;Spain;43.05319, -2.33689
Legaria;Spain;42.64924, -2.17392
Legarda;Spain;42.71183, -1.76846
Leganiel;Spain;40.16568, -2.94966
Leganés;Spain;40.32718, -3.7635
Ledrada;Spain;40.46878, -5.72038
Ledigos;Spain;42.3548, -4.8648
Ledesma de la Cogolla;Spain;42.32032, -2.719
Ledesma;Spain;41.08829, -6.00178
Ledanca;Spain;40.86881, -2.8434
Lekunberri;Spain;43.0005, -1.89257
Leciñena;Spain;41.79868, -0.61174
Lechón;Spain;41.08633, -1.28483
Lécera;Spain;41.20491, -0.71133
Leache;Spain;42.60718, -1.40728
Leaburu;Spain;43.12188, -2.0543
Lazkao;Spain;43.03239, -2.18616
Lazagurría;Spain;42.49286, -2.24018
Laza;Spain;42.06136, -7.462
Layana;Spain;42.29546, -1.24483
La Torre de Esteban Hambrán;Spain;40.16935, -4.21549
la Tallada d'Empordà;Spain;42.0802, 3.05583
Las Ventas de Retamosa;Spain;40.15526, -4.11455
Lastras del Pozo;Spain;40.8792, -4.34658
Lastras de Cuéllar;Spain;41.29762, -4.1067
Las Rozas de Madrid;Spain;40.49292, -3.87371
Laspuña;Spain;42.50374, 0.15441
les Planes d'Hostoles;Spain;42.05669, 2.54093
Laspaúles;Spain;42.47136, 0.59698
Las Navas del Marqués;Spain;40.60244, -4.33449
Las Matas;Spain;40.55779, -3.89173
les Llosses;Spain;42.15, 2.11667
La Selva del Camp;Spain;41.21484, 1.13883
la Cellera de Ter;Spain;41.96919, 2.62402
La Secuita;Spain;41.2046, 1.27996
La Seca;Spain;41.41364, -4.90552
Lascuarre;Spain;42.19611, 0.5201
Les Cases d'Alcanar;Spain;40.55359, 0.53022
Lasarte;Spain;43.26774, -2.02169
La Sagrera;Spain;41.42271, 2.18589
A Rúa;Spain;42.40048, -7.10268
Larrodrigo;Spain;40.73722, -5.44895
Larraul;Spain;43.18773, -2.10202
Larraona;Spain;42.7797, -2.25682
Larraga;Spain;42.55841, -1.84954
La Roca del Vallès;Spain;41.58333, 2.33333
La Robla;Spain;42.80302, -5.62904
Sant Pere, Santa Caterina i La Ribera;Spain;41.3845, 2.18152
Laredo;Spain;43.4098, -3.41613
Lardero;Spain;42.42686, -2.46153
Laracha;Spain;43.25375, -8.58535
Lapuebla de Labarca;Spain;42.49455, -2.57341
La Pola de Gordón;Spain;42.85658, -5.66768
la Pobla de Mafumet;Spain;41.18333, 1.21667
La Pobla de Claramunt;Spain;41.55423, 1.67712
Lapoblación;Spain;42.60478, -2.46008
La Plaza;Spain;43.16397, -6.09943
La Pineda;Spain;41.07699, 1.17891
La Pesga;Spain;40.3263, -6.17603
Laperdiguera;Spain;41.99053, -0.04657
La Pedraja de Portillo;Spain;41.47124, -4.64639
Lanzuela;Spain;41.0985, -1.20616
Lantz;Spain;43.0, -1.61667
Lantadilla;Spain;42.34078, -4.27866
Languilla;Spain;41.44926, -3.42438
Langayo;Spain;41.56986, -4.19866
Langa del Castillo;Spain;41.212, -1.3985
Langa de Duero;Spain;41.60985, -3.40061
Langa;Spain;41.0055, -4.85946
Lanestosa;Spain;43.21986, -3.4392
Láncara;Spain;42.86425, -7.33667
Lanaja;Spain;41.77063, -0.33095
La Muela;Spain;41.58014, -1.11719
la Morera de Montsant;Spain;41.26529, 0.84157
Lama;Spain;42.4, -8.43333
Lalueza;Spain;41.83967, -0.25493
Laluenga;Spain;42.00703, -0.04715
La Llagosta;Spain;41.51435, 2.19297
Lalín;Spain;42.66085, -8.11285
La Lastrilla;Spain;40.96817, -4.10468
la Jonquera;Spain;42.41728, 2.87363
La Iglesuela del Cid;Spain;40.48312, -0.31938
Polanco;Spain;43.38524, -4.01642
Lagunilla del Jubera;Spain;42.33414, -2.32117
Lagunilla;Spain;40.32491, -5.97132
Lagunaseca;Spain;40.531, -2.01956
Laguna de Negrillos;Spain;42.23889, -5.66066
Laguna del Marquesado;Spain;40.17749, -1.67167
Laguna de Duero;Spain;41.58151, -4.72332
Laguna de Contreras;Spain;41.49513, -4.02874
Laguna de Cameros;Spain;42.17455, -2.54282
Laguna Dalga;Spain;42.33192, -5.7522
Lagueruela;Spain;41.0425, -1.19283
Laguardia;Spain;42.55461, -2.58528
A Guarda;Spain;41.90131, -8.87423
La Granada;Spain;41.37816, 1.71902
Lagrán;Spain;42.62625, -2.58385
La Ginebrosa;Spain;40.86991, -0.13525
Laxe;Spain;43.22019, -9.0063
Lagata;Spain;41.2397, -0.80487
Lagartos;Spain;42.40578, -4.90454
la Garriga;Spain;41.68333, 2.28333
La Fuliola;Spain;41.71358, 1.01746
La Fuente de San Esteban;Spain;40.80161, -6.25852
La Frontera;Spain;40.40161, -2.21699
A Estrada;Spain;42.68911, -8.48842
l'Escala;Spain;42.12562, 3.13261
Ladrillar;Spain;40.46576, -6.22427
Lakuntza;Spain;42.92249, -2.02337
La Cuesta;Spain;41.0828, -3.96017
A Coruña;Spain;43.37135, -8.396
La Carrera;Spain;40.34777, -5.55474
La Canonja;Spain;41.1211, 1.18065
La Cabrera;Spain;40.86386, -3.61265
Labuerda;Spain;42.45234, 0.13561
La Bouza;Spain;40.83626, -6.79551
la Bisbal d'Empordà;Spain;41.95, 3.05
Bastida / Labastida;Spain;42.58974, -2.79568
La Bañeza;Spain;42.30026, -5.89772
A Baña;Spain;42.9618, -8.75784
Labajos;Spain;40.84335, -4.52005
San Juan de la Arena;Spain;43.559, -6.07432
L'Ampolla;Spain;40.81235, 0.71008
l'Ametlla de Mar;Spain;40.9, 0.8
L'Ametlla del Vallès;Spain;41.66667, 2.26667
La Almunia de Doña Godina;Spain;41.4767, -1.37451
La Alberca;Spain;40.48908, -6.11107
La Alameda de la Sagra;Spain;40.01199, -3.79255
La Adrada;Spain;40.29953, -4.63589
Juzbado;Spain;41.07791, -5.8614
Juià;Spain;42.01667, 2.91667
Justel;Spain;42.14861, -6.29594
Juneda;Spain;41.54847, 0.82451
Juncosa;Spain;41.37033, 0.7765
Junciana;Spain;40.41076, -5.55698
Juarros de Voltoya;Spain;41.03097, -4.51922
Xove;Spain;43.68656, -7.5113
Josa;Spain;40.9555, -0.76683
Jorcas;Spain;40.54275, -0.75308
Jorba;Spain;41.60193, 1.5475
Joarilla de las Matas;Spain;42.28755, -5.17855
Jirueque;Spain;40.96431, -2.90289
Jerte;Spain;40.22271, -5.75011
Javier;Spain;42.59119, -1.20884
Jaulín;Spain;41.45198, -0.99256
Jatiel;Spain;41.22008, -0.38183
Jasa;Spain;42.6948, -0.66605
Jarque de la Val;Spain;40.70283, -0.80083
Jarque;Spain;41.55613, -1.67563
Jarilla;Spain;40.17156, -6.00281
Jarandilla de la Vera;Spain;40.12915, -5.66079
Jaramillo Quemado;Spain;42.08568, -3.35868
Jaramillo de la Fuente;Spain;42.11472, -3.31239
Jaraíz de la Vera;Spain;40.06005, -5.75426
